时间,实际电流
2018/9/17 17:51,48.8
2018/9/17 17:51,48.8
2018/9/17 17:52,48.8
2018/9/17 17:52,48.8
2018/9/17 17:52,48.8
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,47.6
2018/9/17 17:52,47.2
2018/9/17 17:52,47.2
2018/9/17 17:52,47.2
2018/9/17 17:52,47.2
2018/9/17 17:52,47.6
2018/9/17 17:52,47.6
2018/9/17 17:52,47.6
2018/9/17 17:52,47.6
2018/9/17 17:52,45.6
2018/9/17 17:52,45.6
2018/9/17 17:52,45.6
2018/9/17 17:52,45.6
2018/9/17 17:52,45.6
2018/9/17 17:52,45.6
2018/9/17 17:52,45.6
2018/9/17 17:52,45.6
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,44.8
2018/9/17 17:52,44.8
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,45.2
2018/9/17 17:52,47.6
2018/9/17 17:52,48
2018/9/17 17:52,48
2018/9/17 17:52,48
2018/9/17 17:52,48
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48.4
2018/9/17 17:52,48
2018/9/17 17:52,48
2018/9/17 17:53,48
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.4
2018/9/17 17:53,46.4
2018/9/17 17:53,46.4
2018/9/17 17:53,46.4
2018/9/17 17:53,46.4
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,46.8
2018/9/17 17:53,47.6
2018/9/17 17:53,47.6
2018/9/17 17:53,47.6
2018/9/17 17:53,47.6
2018/9/17 17:53,48.4
2018/9/17 17:53,48.8
2018/9/17 17:53,48.8
2018/9/17 17:53,48.8
2018/9/17 17:53,48.8
2018/9/17 17:53,48.8
2018/9/17 17:53,48.8
2018/9/17 17:53,48.8
2018/9/17 17:53,48.8
2018/9/17 17:53,48.4
2018/9/17 17:53,48.4
2018/9/17 17:53,48.4
2018/9/17 17:53,48.4
2018/9/17 17:53,48
2018/9/17 17:53,48
2018/9/17 17:53,48
2018/9/17 17:53,48
2018/9/17 17:53,48
2018/9/17 17:53,48
2018/9/17 17:53,48
2018/9/17 17:53,48
2018/9/17 17:53,48
2018/9/17 17:53,45.6
2018/9/17 17:53,45.6
2018/9/17 17:54,45.6
2018/9/17 17:54,45.6
2018/9/17 17:54,45.6
2018/9/17 17:54,45.6
2018/9/17 17:54,45.6
2018/9/17 17:54,44.8
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,45.2
2018/9/17 17:54,47.2
2018/9/17 17:54,47.2
2018/9/17 17:54,47.2
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.2
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:54,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,50
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,49.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.2
2018/9/17 17:55,47.2
2018/9/17 17:55,47.2
2018/9/17 17:55,47.2
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,47.6
2018/9/17 17:55,48
2018/9/17 17:55,50
2018/9/17 17:55,50
2018/9/17 17:55,50
2018/9/17 17:55,51.2
2018/9/17 17:55,51.2
2018/9/17 17:55,51.2
2018/9/17 17:55,51.2
2018/9/17 17:55,50.8
2018/9/17 17:55,50.8
2018/9/17 17:55,50.8
2018/9/17 17:56,50.8
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,49.6
2018/9/17 17:56,49.6
2018/9/17 17:56,49.6
2018/9/17 17:56,49.6
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,49.6
2018/9/17 17:56,49.6
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,50.4
2018/9/17 17:56,46.4
2018/9/17 17:56,46.4
2018/9/17 17:56,46.4
2018/9/17 17:56,46.4
2018/9/17 17:56,46.4
2018/9/17 17:56,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,46.4
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.4
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.8
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:57,48.4
2018/9/17 17:58,48.4
2018/9/17 17:58,48.4
2018/9/17 17:58,48.4
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.8
2018/9/17 17:58,48.4
2018/9/17 17:58,48.4
2018/9/17 17:58,48.4
2018/9/17 17:58,48.4
2018/9/17 17:58,48.8
2018/9/17 17:58,46.8
2018/9/17 17:58,46.8
2018/9/17 17:58,46.8
2018/9/17 17:58,46.8
2018/9/17 17:58,46.8
2018/9/17 17:58,46.8
2018/9/17 17:58,46.8
2018/9/17 17:58,47.2
2018/9/17 17:58,47.2
2018/9/17 17:58,47.2
2018/9/17 17:58,47.2
2018/9/17 17:58,47.2
2018/9/17 17:58,48
2018/9/17 17:58,48
2018/9/17 17:58,48
2018/9/17 17:58,48
2018/9/17 17:58,48.4
2018/9/17 17:58,48.4
2018/9/17 17:58,48.4
2018/9/17 17:58,48.4
2018/9/17 17:58,48
2018/9/17 17:58,48
2018/9/17 17:58,48
2018/9/17 17:58,50.4
2018/9/17 17:58,50.4
2018/9/17 17:58,50.4
2018/9/17 17:58,50.4
2018/9/17 17:58,50
2018/9/17 17:58,50
2018/9/17 17:58,50
2018/9/17 17:58,50
2018/9/17 17:58,50
2018/9/17 17:58,50
2018/9/17 17:58,50
2018/9/17 17:58,50
2018/9/17 17:58,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,49.6
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,50
2018/9/17 17:59,48.4
2018/9/17 17:59,48.4
2018/9/17 17:59,48.4
2018/9/17 17:59,48.4
2018/9/17 17:59,48.4
2018/9/17 17:59,48.8
2018/9/17 17:59,48.8
2018/9/17 17:59,48.8
2018/9/17 18:00,48.8
2018/9/17 18:00,48.8
2018/9/17 18:00,48.8
2018/9/17 18:00,48.8
2018/9/17 18:00,48.4
2018/9/17 18:00,48.4
2018/9/17 18:00,48.4
2018/9/17 18:00,48.4
2018/9/17 18:00,46.8
2018/9/17 18:00,46.8
2018/9/17 18:00,46.8
2018/9/17 18:00,46.8
2018/9/17 18:00,45.2
2018/9/17 18:00,45.2
2018/9/17 18:00,45.2
2018/9/17 18:00,45.2
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,48
2018/9/17 18:00,48
2018/9/17 18:00,48
2018/9/17 18:00,48
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.2
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:00,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.6
2018/9/17 18:01,47.2
2018/9/17 18:01,47.2
2018/9/17 18:01,47.2
2018/9/17 18:01,47.2
2018/9/17 18:01,46.8
2018/9/17 18:01,46.8
2018/9/17 18:01,46.8
2018/9/17 18:01,46.8
2018/9/17 18:01,46.8
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,44
2018/9/17 18:01,44
2018/9/17 18:01,44
2018/9/17 18:01,44
2018/9/17 18:01,44
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,43.6
2018/9/17 18:01,44.8
2018/9/17 18:01,44.8
2018/9/17 18:01,44.8
2018/9/17 18:01,44.8
2018/9/17 18:01,48.4
2018/9/17 18:01,48.4
2018/9/17 18:01,48.4
2018/9/17 18:01,48.4
2018/9/17 18:01,48
2018/9/17 18:01,48
2018/9/17 18:01,48
2018/9/17 18:01,48
2018/9/17 18:01,48
2018/9/17 18:01,48
2018/9/17 18:01,48
2018/9/17 18:01,48
2018/9/17 18:02,47.6
2018/9/17 18:02,47.6
2018/9/17 18:02,47.6
2018/9/17 18:02,47.6
2018/9/17 18:02,47.6
2018/9/17 18:02,47.6
2018/9/17 18:02,47.6
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.6
2018/9/17 18:02,47.6
2018/9/17 18:02,47.6
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,47.2
2018/9/17 18:02,46.8
2018/9/17 18:02,46.8
2018/9/17 18:02,46.8
2018/9/17 18:02,46
2018/9/17 18:02,46
2018/9/17 18:02,46
2018/9/17 18:02,46
2018/9/17 18:02,46
2018/9/17 18:02,46
2018/9/17 18:02,46
2018/9/17 18:02,43.6
2018/9/17 18:02,43.6
2018/9/17 18:02,43.6
2018/9/17 18:02,43.6
2018/9/17 18:02,43.6
2018/9/17 18:02,44
2018/9/17 18:02,44
2018/9/17 18:02,44
2018/9/17 18:02,44
2018/9/17 18:03,44.8
2018/9/17 18:03,44.8
2018/9/17 18:03,44.8
2018/9/17 18:03,44.8
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,45.2
2018/9/17 18:03,47.2
2018/9/17 18:03,47.2
2018/9/17 18:03,47.2
2018/9/17 18:03,47.2
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,48
2018/9/17 18:03,48.4
2018/9/17 18:03,48.4
2018/9/17 18:03,48.8
2018/9/17 18:03,48.8
2018/9/17 18:03,48.8
2018/9/17 18:03,48.4
2018/9/17 18:03,48.4
2018/9/17 18:03,48.4
2018/9/17 18:03,48.4
2018/9/17 18:03,48
2018/9/17 18:03,48
2018/9/17 18:03,48
2018/9/17 18:03,48
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:03,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,47.2
2018/9/17 18:04,47.2
2018/9/17 18:04,47.2
2018/9/17 18:04,47.2
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,47.6
2018/9/17 18:04,45.2
2018/9/17 18:04,45.2
2018/9/17 18:04,45.2
2018/9/17 18:04,45.2
2018/9/17 18:04,45.2
2018/9/17 18:04,45.2
2018/9/17 18:04,44.4
2018/9/17 18:04,44.8
2018/9/17 18:04,45.2
2018/9/17 18:04,45.2
2018/9/17 18:04,45.2
2018/9/17 18:04,45.2
2018/9/17 18:04,45.6
2018/9/17 18:04,45.6
2018/9/17 18:04,45.6
2018/9/17 18:04,45.6
2018/9/17 18:04,45.6
2018/9/17 18:04,45.6
2018/9/17 18:04,45.6
2018/9/17 18:04,46
2018/9/17 18:04,45.6
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,48
2018/9/17 18:04,46.4
2018/9/17 18:04,46.4
2018/9/17 18:04,46.4
2018/9/17 18:04,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,46.8
2018/9/17 18:05,46.8
2018/9/17 18:05,46.8
2018/9/17 18:05,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,46
2018/9/17 18:05,46
2018/9/17 18:05,46
2018/9/17 18:05,46
2018/9/17 18:05,46
2018/9/17 18:05,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,46.4
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,48
2018/9/17 18:05,48
2018/9/17 18:05,48
2018/9/17 18:05,48
2018/9/17 18:05,48
2018/9/17 18:05,48
2018/9/17 18:05,48
2018/9/17 18:05,48
2018/9/17 18:05,47.6
2018/9/17 18:05,47.6
2018/9/17 18:05,47.6
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:05,47.2
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,45.6
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,48
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:06,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,47.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,45.6
2018/9/17 18:07,48.8
2018/9/17 18:07,48.8
2018/9/17 18:07,48.8
2018/9/17 18:07,48.8
2018/9/17 18:07,48.8
2018/9/17 18:07,48.8
2018/9/17 18:07,48.8
2018/9/17 18:07,48
2018/9/17 18:07,48
2018/9/17 18:07,48
2018/9/17 18:07,48
2018/9/17 18:07,47.6
2018/9/17 18:07,48
2018/9/17 18:08,48
2018/9/17 18:08,48
2018/9/17 18:08,47.2
2018/9/17 18:08,47.2
2018/9/17 18:08,47.2
2018/9/17 18:08,47.2
2018/9/17 18:08,47.2
2018/9/17 18:08,47.2
2018/9/17 18:08,47.2
2018/9/17 18:08,46
2018/9/17 18:08,46
2018/9/17 18:08,46
2018/9/17 18:08,46
2018/9/17 18:08,47.6
